	EM035.441593	EM056.T3.441716	EM044.441601	EM110.441723	EM091.441686	EM139.441611	EM076.441622	EM084.441599	EM089.441742	EM053.441738	EM071.441747	EM049.441600	EM054.441707	EM042.441674	EM173.441754	EM167.441702	EM132.441696	EM063.T3.441695	EM117.441609	EM105.441629	EM055.441603	EM116.441657	EM072.T3.441632	EM031.441732	EM131.441591	EM147.441617	EM133.441663	EM150.441648	EM032.441683	EM142.441711	EM054.T3.441749	EM114.441710	EM083.T3.441744	EM158.441731	EM064.441592	EM100.441714	EM109.441669	EMC06.441610	EM088.441638	EM134.441735	EM101.441623	EM124.441697	EM140.441608	EM058.441637	EM070.441682	EM100.T3.441627	EM060.T3.441729	EM046.441741	EM059.441715	EM052.441625	EM103.441691	EM178.441705	EM222.441725	EM056.441606	EM160.441703	EM108.441694	EM057.T3.441589	EM092.441616	EM086.T3.441746	EM086.441698	EM038.441649	EM039.441743	EM159.441719	EM074.441596	EM037.441737	EM067.441615	EMC01.441661	EM049.T3.441671	EM122.441699	EM083.441666	EM047.T3.441645	EM152.441730	EM060.441677	EM162.441728	EM061.441673	EM118.441693	EM155.441678	EM146.441718	EM098.T3.441740	EM093.441602	EMC04.441704	EM170.441651	EM093.T3.441670	EM179.441612	EM137.441680	EM036.441587	EM040.441709	EM090.441664	EMC09.441635	EM123.441687	EM141.441684	EM149.441655	EM112.441630	EMC05.441628	EMC08.441752	EM043.441739	EM102.441633	EM113.441619	EM095.441717	EMC02.441750	EM050.441672	EM125.441659	EM072.441643	EM209.441665	EM180.441692	EM096.441706	EM098.441733	EM055.T3.441626	EM095.T3.441590	EM090.T3.441662	EM169.441653	EM166.441748	EM163.441642	EM057.441605	EM094.T3.441588	EM089.T3.441624	EM077.T3.441639	EM165.441597	EM168.441668	EM053.T3.441688	EM047.441722	EM174.441652	EM182.441681	EM063.441621	EM085.441675	EM136.441650	EM138.441753	EM126.441679	EM071.T3.441734	EM069.441700	EM082.T3.441751	EM111.441634	EM073.T3.441721	EM135.441660	EM065.T3.441614	EM094.441640	EM183.441654	EM145.441690	EM144.441736	EM080.441727	EM151.441595	EM148.441631	EM034.441676	EM033.441685	EM156.441613	EM081.441618	EM066.441656	EM073.441594	EM129.441689	EM130.441701	EM082.441607	EM062.441720	EM078.441658	EM107.441620	EM066.T3.441647	EM087.441726	EMC03.441713	EM077.441646	EM068.441712	EM075.441644	EM065.441667	EM115.441641	EM079.441724	EMC07.441636	EM059.T3.441604	EM099.441708	EM106.441745	EM161.441598
EM090.441664	0.239567039805	0.415256036681	0.409746870525	0.386417238649	0.367435824469	0.372050044051	0.272625278154	0.191551959572	0.246157700182	0.20492802431	0.38590850869	0.270000971488	0.24292264066	0.431701951813	0.215824554508	0.273772528546	0.387698074413	0.339510501929	0.289884600452	0.271565426418	0.374157715741	0.360568350635	0.56838120318	0.227841757014	0.196318257934	0.452978633433	0.28314040182	0.258762164304	0.473430152266	0.229438218883	0.202323179854	0.382234736905	0.304529416442	0.238926592355	0.326175022236	0.530580712253	0.340305834784	0.482168340197	0.385305893063	0.306545410788	0.379430060803	0.486911608473	0.30509858651	0.216373696246	0.229762086939	0.482602917854	0.290410848766	0.493158581708	0.270896395216	0.3093236783	0.281021875749	0.324334221253	0.249930533508	0.367342243064	0.275815017081	0.336545558692	0.766749546066	0.442062620161	0.308472499718	0.29631925936	0.384686719382	0.182665500708	0.411194872645	0.491538872031	0.282169368355	0.312122208431	0.305098922307	0.217536404802	0.365699840291	0.286574767733	0.423684241267	0.280662834751	0.282056131722	0.266314273477	0.154518297749	0.602305378061	0.280881913207	0.302374183641	0.233489739704	0.235135079533	0.184028726687	0.265271712015	0.299735996396	0.381162030898	0.386822371843	0.211316285314	0.232437951749	0.0	0.4523905497	0.339526711589	0.285588407082	0.294662427689	0.419590461661	0.515169892791	0.351834977928	0.312673938757	0.208698779437	0.28062796867	0.536139533302	0.301466405451	0.263631827804	0.235638690991	0.432124943827	0.366727046086	0.332534628125	0.184992989292	0.298014784241	0.35558251951	0.350734460664	0.110049689116	0.205470434147	0.295987624706	0.306758146925	0.271201975199	0.178943234147	0.379667488923	0.315801525128	0.230529604476	0.294724976036	0.455987927827	0.523941292279	0.389545604648	0.390019468802	0.425779721168	0.379123605346	0.304441999172	0.272254777491	0.303327210595	0.202272447981	0.431322927105	0.396500473919	0.351156327839	0.191764882198	0.287644190098	0.321135166089	0.251643151254	0.352481870064	0.251266783902	0.336921603495	0.239756528198	0.27131573682	0.294980131006	0.29323460473	0.183555158461	0.309072249762	0.56132432425	0.446251835202	0.25195270125	0.243642681027	0.335985425378	0.481916241493	0.309914461378	0.287495655333	0.674570554007	0.360410717791	0.271551220158	0.39146307683	0.346563135926	0.473830431659	0.384031678892	0.367399668324	0.345826572601	0.256378317777	0.376247932019	0.383958625512	0.19868680069	0.519712206433	0.889825342607
EMC09.441635	0.409147593846	0.508537261281	0.389378347999	0.576928552042	0.354782682836	0.579785606677	0.617830913373	0.44840548234	0.451969844663	0.537060034681	0.260894973131	0.362581604609	0.574137851639	0.240643794619	0.529702915229	0.411631564967	0.730708755266	0.315597623954	0.614031340922	0.452587871621	0.294217742832	0.316847446358	0.325405318317	0.476469251023	0.514572869821	0.824257913102	0.494428441073	0.499032052566	0.201236422717	0.449812113399	0.524181274539	0.641597886228	0.645190114349	0.441878411812	0.315313668328	0.238281832828	0.290755805128	0.272715976131	0.666043949346	0.448959503216	0.414335172077	0.274894006444	0.538646534537	0.385950522937	0.37270221902	0.230013040112	0.350366270338	0.589600427923	0.471468539561	0.46296079737	0.40104248522	0.412289934935	0.362115217524	0.493350895486	0.352561021263	0.41464796324	0.523597201734	0.402369752408	0.443587525337	0.446400950691	0.331762207402	0.472385758121	0.316650096438	0.310829347429	0.498724901472	0.515192431375	0.316397160581	0.408342401151	0.463129792117	0.629858509012	0.529772966108	0.464248376584	0.580577308639	0.409412808625	0.434141272761	0.382120159209	0.559032118216	0.416068301533	0.470512569842	0.386049872478	0.417043607655	0.495655617941	0.510313444589	0.73344289886	0.646482846851	0.398966647705	0.581563015793	0.4523905497	0.0	0.525673505325	0.604726386864	0.317163618686	0.653639282732	0.248819885806	0.44848127491	0.402379158726	0.439734703775	0.439449803506	0.306484007154	0.320163096023	0.624909611251	0.453847643448	0.338057653763	0.713184395876	0.360115314797	0.488100524093	0.57744694798	0.336714168789	0.447385715215	0.460383343978	0.484534459028	0.535525293682	0.329852671173	0.398387190055	0.472984998237	0.325678306837	0.494232236356	0.488213253256	0.378832504223	0.816928564473	0.701816547689	0.630895505367	0.638328251716	0.288472334526	0.322450316028	0.61050185861	0.366134437178	0.649846691183	0.549920117988	0.629686809184	0.755941650676	0.568042172724	0.503259076618	0.525743675055	0.508135809188	0.51717665988	0.372401118934	0.315855095382	0.476730904434	0.416805904945	0.423678479637	0.526695593327	0.558912251492	0.450067312758	0.365437193859	0.31918882692	0.53264018565	0.570073245378	0.406968873634	0.581873162534	0.852648316032	0.480888765731	0.36400278605	0.441418207867	0.456534167506	0.403940278084	0.407969229849	0.503381855315	0.637712284561	0.300975121304	0.496373447415	0.578703578643	0.455440777168	0.329085011431	0.59109101677	0.444584286997	0.64099223245	0.66369599157
EM123.441687	0.282639054309	0.397454459491	0.450683131367	0.383450935624	0.475438997725	0.349245560495	0.426548081768	0.312044048735	0.382746787861	0.3985718902	0.454346414656	0.356989911307	0.35259064851	0.523938012761	0.345177347099	0.324685761793	0.473436392042	0.38968090316	0.407214112216	0.260658689219	0.448030612396	0.439474982298	0.598053364341	0.329052335352	0.344006285554	0.590475067311	0.329609424227	0.369995520168	0.532759322972	0.302716285186	0.315560873233	0.479327358338	0.423289845588	0.300164036115	0.405489624656	0.583252050014	0.383575986843	0.528283544393	0.429201786342	0.339443756811	0.427748695224	0.506479583532	0.403807291246	0.362801018665	0.31218615861	0.526578347983	0.368067412927	0.447317059203	0.298981077914	0.323688659494	0.379515267627	0.307638639941	0.369173910109	0.364425008946	0.414997819742	0.403527688427	0.765622919862	0.476689854234	0.388011193291	0.390268805593	0.447760173821	0.347222493499	0.42170766595	0.542905473206	0.281029848396	0.376143812715	0.388377491852	0.347080365803	0.471239911357	0.406007985392	0.251316866945	0.333629167676	0.362592465465	0.327956253137	0.368294486128	0.627289487813	0.390518614843	0.316968135996	0.286406522473	0.365646580761	0.346647759028	0.319530707125	0.349307879242	0.530867885641	0.434851183951	0.341348948888	0.354963863337	0.339526711589	0.525673505325	0.0	0.375838486307	0.349055158196	0.445523947903	0.560177833737	0.35849270722	0.433829247939	0.288704971306	0.323007985756	0.581350204051	0.403158928496	0.417461617413	0.270612890036	0.474270432398	0.461457605043	0.371749338824	0.326203664619	0.355933063921	0.45741381307	0.359578912059	0.297227510506	0.325614219217	0.322517289142	0.381429964588	0.313588685242	0.315511909662	0.48526273976	0.362769315222	0.321014469797	0.355296370402	0.551652149366	0.492505797068	0.431604163732	0.43615572299	0.415093564875	0.447670339735	0.355294738869	0.409877556738	0.414043070029	0.344595936161	0.469815069201	0.549929733303	0.326563318519	0.323563698023	0.365356646417	0.337976901114	0.367353506433	0.333435675952	0.382117094765	0.329856115186	0.363052007045	0.348334571359	0.298209687238	0.326389345325	0.338651573551	0.337843225195	0.598908846693	0.403347819509	0.389378681028	0.321772095948	0.413488390244	0.626711195363	0.317723276224	0.395095614249	0.698586411417	0.390237236702	0.326941894821	0.449350094651	0.337432879736	0.465767999532	0.403320697045	0.344622019737	0.338882571069	0.285179054295	0.39343717179	0.430648082598	0.404979964399	0.494799344788	0.871188927321
EM141.441684	0.383538868251	0.432443860403	0.521758068144	0.391818307333	0.482203991509	0.384667686508	0.200058843795	0.319847456411	0.357207602816	0.256973686608	0.534652967733	0.411586248286	0.169426344692	0.581056619867	0.18971777802	0.367280146875	0.274387108354	0.448909205036	0.310469522957	0.365993417727	0.503662931262	0.478020084289	0.699595242604	0.337081916605	0.205539179795	0.360868308645	0.2978589796	0.286453246803	0.602472180155	0.334039100666	0.208159976523	0.325835489096	0.200156314334	0.319787251196	0.474221876453	0.66761485488	0.433411302943	0.613580368966	0.340684274268	0.374291669581	0.493927255961	0.616222850976	0.271877636088	0.379685457346	0.376153168751	0.611260056313	0.412518589688	0.478003955488	0.304969744028	0.391212053569	0.381676456199	0.451637960394	0.411667908232	0.358855770272	0.412069403983	0.451587937439	0.865481159317	0.557157379698	0.41778959831	0.407838668349	0.520460479152	0.271122510374	0.515924559554	0.636026332948	0.317560266812	0.28459071489	0.472688282873	0.33463295158	0.463209440572	0.204068803508	0.476216619969	0.369330081002	0.264214546409	0.396772362244	0.298356534951	0.729499099432	0.317922364331	0.416133189139	0.297234941428	0.365843187532	0.338363993572	0.279515939712	0.316043055062	0.254198478531	0.43667940049	0.343499172714	0.23611069499	0.285588407082	0.604726386864	0.375838486307	0.0	0.426268360642	0.466142350152	0.680730595856	0.421230510811	0.458582771158	0.305982393629	0.405721867746	0.662398933361	0.426197654276	0.265794876126	0.292218427496	0.580871827677	0.304990636353	0.464803314713	0.303475227944	0.312551145814	0.506239830409	0.444344202782	0.273505535018	0.244241602754	0.304921894853	0.452147881174	0.405191186402	0.300602617977	0.511831196383	0.384382440354	0.255772685114	0.431561705643	0.356373739075	0.545808288735	0.31813412418	0.309600782462	0.51230403365	0.524242059963	0.344232382471	0.440251864219	0.176816416877	0.181572217635	0.456731146369	0.310784993495	0.359143283518	0.229290439372	0.273155213526	0.354855771061	0.364773035888	0.461654671005	0.382759820186	0.388612390612	0.35056535143	0.397435918197	0.286850281037	0.279585438083	0.258311168525	0.433183896814	0.713539745121	0.439927246376	0.24782390117	0.368097272589	0.283675706812	0.384086357501	0.381800220078	0.449833636181	0.779826183064	0.466770929423	0.361648903349	0.519725912255	0.368476447548	0.487963993502	0.524003946086	0.39539056338	0.344571428646	0.3533090158	0.494511113712	0.429183158358	0.313157907451	0.516695257882	0.984038629962
EM149.441655	0.208917028832	0.404555320785	0.290067966442	0.382932031106	0.320076292945	0.401036204481	0.471518893538	0.28360368741	0.288484666436	0.363739128677	0.285002803384	0.211557188603	0.386839158581	0.358476341183	0.373421162758	0.310363037739	0.520661232318	0.173071117881	0.424051075593	0.269562109477	0.222808790534	0.296917788836	0.423806481312	0.291491300146	0.337886373832	0.657210616994	0.308930304705	0.330286149342	0.369697270929	0.257564613279	0.336707084063	0.479564032571	0.469709028183	0.25995061318	0.189405952157	0.389873708106	0.207375357913	0.357937876067	0.492817778812	0.318180526232	0.288355866096	0.380563144544	0.380123774978	0.209631512657	0.189885163013	0.33020742386	0.198984476369	0.484498428125	0.286983899064	0.319464389427	0.23721673064	0.261795029164	0.223151812146	0.367011198095	0.263600961152	0.254982683337	0.65056878312	0.331595876498	0.32710360513	0.329506809568	0.270648793292	0.302015050557	0.267902512621	0.359007431405	0.278637507069	0.359107574138	0.216603598457	0.262294124475	0.35911005808	0.449216397143	0.390865457338	0.293470389935	0.380759901044	0.273071675101	0.287226505269	0.482139810453	0.383812793207	0.236437314135	0.298156221767	0.222137747828	0.229264423637	0.303291123562	0.354016801049	0.56907380283	0.470585785864	0.192749417445	0.413923223436	0.294662427689	0.317163618686	0.349055158196	0.426268360642	0.0	0.509948121802	0.398652575975	0.33333890459	0.290676294491	0.249572960319	0.234358621984	0.380510969445	0.20116001585	0.468008641203	0.248563176432	0.271428473619	0.513659113448	0.223532088177	0.319419420605	0.387957821202	0.255981627775	0.330274106973	0.303545765701	0.306160674482	0.342230845798	0.214573357349	0.221178110528	0.302723674891	0.303672837839	0.356561455711	0.314369779016	0.215716943598	0.612863414582	0.505964250906	0.449671568392	0.460867838172	0.243312940891	0.252454503696	0.408940213986	0.228547152201	0.4846459346	0.372685648712	0.466121797732	0.588419489503	0.359320098164	0.31751969772	0.355335342309	0.310240688939	0.335584266733	0.220978805342	0.201601106182	0.332819405346	0.246893325217	0.272161004168	0.32911226536	0.357546804181	0.275555856732	0.198302353512	0.448109269451	0.429204764737	0.374886057091	0.206070241046	0.425253671803	0.687978611226	0.325923309143	0.195731691409	0.545966331877	0.343715243741	0.241167074274	0.311601443615	0.360423206944	0.443862056371	0.220212024548	0.326148944922	0.368388366272	0.250242958397	0.243024462449	0.414518800596	0.284233833218	0.518453350539	0.780023394916
EM112.441630	0.442214553902	0.524644440238	0.597195145708	0.373464568722	0.608090087921	0.345648726114	0.392490350518	0.416678354874	0.488088287506	0.492806968298	0.579583913387	0.484894973238	0.442216041531	0.6042563956	0.381505288218	0.335376503874	0.399939099217	0.539256125222	0.307093261142	0.413820818202	0.590973817848	0.50610880031	0.748094675177	0.436504433196	0.428206745991	0.452256731987	0.378478352442	0.339968142887	0.668301365864	0.435879071585	0.402566692342	0.407928042417	0.502229715181	0.391084614688	0.530828144667	0.719461474593	0.544560382955	0.683675385672	0.400856829989	0.440445857079	0.56682953709	0.683288308709	0.421297258359	0.449206493467	0.447881211881	0.665882314363	0.503758704574	0.51923786908	0.372440764308	0.480473005501	0.488294459228	0.524110635481	0.449307661325	0.456708821278	0.486442128924	0.52526033252	0.914964304821	0.615702530742	0.523078325831	0.522608097471	0.570658053231	0.472228377146	0.59656002337	0.69417397129	0.387659989971	0.422568068403	0.475089641703	0.458398810736	0.617577721145	0.512365540289	0.528459919253	0.426346281195	0.401836321427	0.390053695748	0.476321625654	0.802991881596	0.280653744452	0.481077496684	0.366427580123	0.487405404413	0.462038260619	0.385696316026	0.420691088885	0.41479922925	0.292109279699	0.468320039056	0.429614456268	0.419590461661	0.653639282732	0.445523947903	0.466142350152	0.509948121802	0.0	0.716897160519	0.37243987699	0.539020460174	0.405966831552	0.501797928716	0.686475536141	0.545014423633	0.338163602312	0.420548974974	0.621870925181	0.407647590385	0.48387788848	0.432244935093	0.275557059794	0.590805078665	0.493239591379	0.404960579901	0.366425107365	0.340982557256	0.482443651543	0.44192833248	0.43684347118	0.594283125901	0.470048345931	0.361820715487	0.481752771588	0.477090249932	0.341557415909	0.409461108457	0.400262136465	0.636939251131	0.571454593068	0.327822761943	0.482461074233	0.372715423787	0.406506695381	0.338786284633	0.407808046708	0.343081199569	0.388638105889	0.387281575053	0.372690098569	0.464824058684	0.517900627809	0.519833383391	0.407328256715	0.473717257875	0.495718694634	0.39554804507	0.370118669052	0.452354497505	0.50915711536	0.738079918888	0.507914206026	0.357702002996	0.460969429058	0.416529108904	0.489755871797	0.48101655237	0.507277631481	0.835908880524	0.538171619848	0.45113385144	0.596496496188	0.44017519736	0.352348401921	0.596744535613	0.408774565202	0.337100100958	0.370108144236	0.550552824758	0.27873170888	0.487614437969	0.469455625282	1.01779860702
EMC05.441628	0.457657073187	0.555978496026	0.428595094396	0.640056213558	0.398351911886	0.654023221878	0.693567287131	0.479469132525	0.494011630183	0.579837959278	0.333369780739	0.399115054971	0.640256188485	0.306757897189	0.603897441864	0.501072672672	0.782075834227	0.387915824971	0.683619693898	0.490851068404	0.332498110282	0.396147468648	0.356914151808	0.532950604448	0.598021728773	0.886927277023	0.592813870668	0.59044995247	0.272309829424	0.530589632375	0.599016969322	0.697828391265	0.68741795105	0.532351074033	0.376688837059	0.294412873898	0.388138574805	0.239504366583	0.722553154083	0.494628390684	0.457156089808	0.353571059672	0.616829570627	0.467819161998	0.432470602922	0.270449997971	0.407220541011	0.617029028369	0.548395799849	0.502281371275	0.489380865089	0.436362011967	0.423938926358	0.537308531888	0.434175752841	0.443447645294	0.555846100011	0.418222244608	0.444918825182	0.453423729693	0.385938578563	0.518697046338	0.381127101254	0.3643107642	0.588346543704	0.564854713434	0.371315970553	0.433630783899	0.484600923742	0.667111546222	0.561913816725	0.529324355676	0.635319051943	0.475639018524	0.510042922407	0.415361932497	0.626711993515	0.462900135574	0.550589776202	0.444926447747	0.461515636286	0.578325091151	0.556051059446	0.81171355695	0.680601867961	0.452603613374	0.615573594871	0.515169892791	0.248819885806	0.560177833737	0.680730595856	0.398652575975	0.716897160519	0.0	0.515974902568	0.451425674904	0.523285957458	0.44057185352	0.382938569995	0.387930522577	0.686065029425	0.526448049952	0.371086061067	0.743517878472	0.441999406736	0.517492669187	0.653058298479	0.35637928728	0.501090210357	0.529817729569	0.575395595369	0.624268193574	0.415362627518	0.480123351004	0.476842605849	0.391627712613	0.553968433442	0.587444352009	0.457926997118	0.870558244484	0.767705844305	0.692599414649	0.689718041598	0.367130825658	0.369468278718	0.690212668676	0.443302687893	0.719887755514	0.605757791787	0.713003329727	0.808074384722	0.653427342511	0.587656498452	0.616541718694	0.577680466912	0.493523628536	0.457466668771	0.375404127261	0.548585349768	0.47531532871	0.500461662126	0.586516492877	0.627659311454	0.515013800624	0.447712671936	0.353155708328	0.56376249174	0.660910604685	0.46097145128	0.650970787342	0.908300142005	0.534181324087	0.414100875726	0.449632106533	0.491697900422	0.471052340998	0.430203476972	0.562130455765	0.729242831224	0.363111085872	0.578726239589	0.670505195285	0.51937240061	0.378643881669	0.665538136964	0.495255410699	0.650441446398	0.696246463926
EMC08.441752	0.255914594852	0.274090721653	0.355283844732	0.305194418055	0.511888419703	0.336400321231	0.41875005531	0.307669358567	0.363581352804	0.462135960138	0.368331481389	0.361756177942	0.365881030085	0.449701983187	0.332462454366	0.242861424498	0.504863072503	0.393474650811	0.32039074172	0.312950404455	0.414245754568	0.426817616301	0.509779726618	0.343065841658	0.343411032324	0.590394303423	0.293840839503	0.2615419191	0.487657193109	0.312003687036	0.311057276687	0.435019401328	0.464836156012	0.267765827675	0.308661652186	0.485169585892	0.365911010581	0.484809876125	0.404294033838	0.274879983052	0.356529497733	0.541953081989	0.360617416476	0.310207705482	0.268595162769	0.452122116753	0.303603231012	0.334436617759	0.254362150889	0.275939101799	0.330091444917	0.308564189855	0.311193429215	0.255107640363	0.429493726501	0.334504306285	0.750936320683	0.375263035054	0.308380989842	0.340280869563	0.321548459606	0.381571222173	0.440214170975	0.448926636245	0.284878829751	0.325002395008	0.319644090412	0.367810874672	0.523330390235	0.47772215685	0.343918041077	0.256385910315	0.372451044128	0.245676064048	0.408888505137	0.577687137011	0.300118977424	0.32054587789	0.267239313751	0.340415091064	0.370086794415	0.272557257326	0.274495731307	0.531999159558	0.357139971633	0.345529108346	0.354863963604	0.351834977928	0.44848127491	0.35849270722	0.421230510811	0.33333890459	0.37243987699	0.515974902568	0.0	0.494966256063	0.307099385643	0.397697995612	0.475436737948	0.402380993432	0.366900467533	0.298061133623	0.356654840468	0.491747128209	0.36794872339	0.3502183876	0.313698947041	0.411924573247	0.252259008102	0.316930035653	0.272543347368	0.283398804667	0.335671743003	0.271222006727	0.335335843907	0.483165735674	0.271062800309	0.273593077876	0.307766649218	0.583755332451	0.3821411855	0.414552498496	0.419471762252	0.430936940247	0.363747238496	0.383510252008	0.336366777219	0.450058579935	0.336853739173	0.397874659827	0.530020613786	0.350549442393	0.308094428296	0.309700915545	0.284900534097	0.388874428236	0.3268005314	0.396146420346	0.230184853658	0.36645782297	0.31436685058	0.31975825383	0.33943266827	0.355291787007	0.31567099969	0.559114606232	0.289344370368	0.356021169831	0.272024193039	0.347399383029	0.625434372222	0.305637404385	0.377605750336	0.638630722391	0.29149575123	0.261054957549	0.344782348259	0.281588310837	0.393318327411	0.357522199246	0.281602457427	0.358074531673	0.255469299157	0.349782460883	0.302521992345	0.451519761341	0.369877243607	0.868686740368
EM043.441739	0.368330164622	0.50629980911	0.360274093358	0.516619823177	0.305515133985	0.540705852724	0.479470299593	0.337722931913	0.324634427616	0.370158036571	0.344798018735	0.325446230844	0.414590185982	0.425309992315	0.409356370658	0.418813304591	0.578080419172	0.285376260334	0.479888695388	0.414355435422	0.26922175955	0.335839115602	0.45327150825	0.37378276358	0.391489597292	0.657162924654	0.443043245902	0.421222677633	0.453993233376	0.39190146256	0.384895080262	0.575670938491	0.48152626021	0.404621318501	0.351225268872	0.477534477908	0.289030984396	0.420480921755	0.531221295514	0.420623042097	0.41171946157	0.378360054376	0.474123389874	0.340923256291	0.356941798631	0.389439768586	0.345674717877	0.549884964165	0.426682786279	0.39879926599	0.373453954449	0.37847496429	0.348952131016	0.450737969394	0.192963323501	0.358439817243	0.656089511544	0.416124605839	0.425733474358	0.387577487494	0.385293033973	0.352805400503	0.312026539308	0.357680829734	0.439343495559	0.459618225123	0.327466430596	0.313099072224	0.29605519817	0.45610627712	0.525542111143	0.428234747526	0.456474665818	0.362302424876	0.300587576727	0.54344674787	0.476438009692	0.40490095682	0.38557685465	0.267263320845	0.273453924327	0.427707126169	0.427567102652	0.591695872652	0.497480274658	0.286423645847	0.414388024276	0.312673938757	0.402379158726	0.433829247939	0.458582771158	0.290676294491	0.539020460174	0.451425674904	0.494966256063	0.0	0.351666197495	0.328793641361	0.411283905399	0.251287635966	0.461654346798	0.387844042523	0.343914716966	0.55799717051	0.321472102299	0.377399566155	0.446249836884	0.294572070334	0.450586606396	0.341225287206	0.399683725778	0.438273679982	0.331518616495	0.399080977493	0.35224944734	0.273173786778	0.396997177886	0.390285897663	0.37318152763	0.655113449692	0.674847149894	0.560002016294	0.53891405082	0.340904196885	0.305238889347	0.486490162247	0.372051399582	0.489151735388	0.415764701837	0.591657817576	0.617800185337	0.506695450882	0.381704965112	0.469161933017	0.469099637568	0.401255399978	0.414508035756	0.251717889116	0.421107974154	0.339043418254	0.366077885863	0.46158906654	0.466973818158	0.3233597868	0.355134889279	0.446306085993	0.512972564357	0.452275141069	0.322298549926	0.47189548669	0.695488936059	0.402622507148	0.256937187656	0.576935122633	0.426147948472	0.381269196212	0.422421470855	0.440598253193	0.615704435746	0.353811089473	0.509579138622	0.51125632865	0.376789836645	0.394741192496	0.535206033042	0.288108509573	0.576326597148	0.777042551416
EM102.441633	0.213528951214	0.391227460255	0.403988592548	0.349018488386	0.370285079899	0.297778179112	0.347160256078	0.176468141685	0.280968686694	0.317517714348	0.370205996117	0.245676450222	0.280087109213	0.426655674901	0.252392101404	0.226620772424	0.415870457611	0.2705575874	0.298913398698	0.215399620841	0.361595740349	0.346108837382	0.547094189902	0.172366311698	0.237578570583	0.517519407123	0.183189656258	0.217866262496	0.465121103546	0.179284049677	0.221046587845	0.397149779278	0.376372853673	0.164937319376	0.278600337345	0.506530884205	0.287699984874	0.47433121219	0.391067312582	0.280028767541	0.352277377651	0.473557880839	0.284142203087	0.188133783584	0.195399459571	0.458487993382	0.253824623509	0.464995932031	0.219136156712	0.268840037316	0.223739054809	0.276050838894	0.239367979336	0.324405893222	0.280769836587	0.307013259792	0.742845153788	0.43790241441	0.309652724105	0.304785734626	0.345892560437	0.221777796385	0.374002192105	0.494609334975	0.199240918612	0.305546158296	0.308207712159	0.215936977389	0.407554836818	0.353334765462	0.389619929077	0.21058014342	0.288977042684	0.243079360902	0.248114097667	0.588864004483	0.28592233155	0.248920440593	0.160054162549	0.245851661435	0.228117762759	0.204222096895	0.270751106986	0.444182635274	0.34616296552	0.185062351587	0.310178584754	0.208698779437	0.439734703775	0.288704971306	0.305982393629	0.249572960319	0.405966831552	0.523285957458	0.307099385643	0.351666197495	0.0	0.283621179659	0.519671640211	0.288815877827	0.338620279829	0.178438856636	0.387231146399	0.404985293696	0.320137694635	0.236537596646	0.238095886931	0.365616214265	0.321471760801	0.181629578592	0.183644959423	0.211080197764	0.285425896745	0.193454975532	0.210188478637	0.390611273037	0.303077570991	0.178261636154	0.22511083832	0.49167467595	0.436847939332	0.356696943017	0.380687298566	0.375019733671	0.360524982951	0.289356607913	0.271234133684	0.359285842208	0.264109434697	0.337864947525	0.471611266803	0.255256899616	0.21375532876	0.256169595959	0.24139302077	0.268213214882	0.260823939118	0.244436771488	0.307188175862	0.228801512235	0.255870580477	0.263985656211	0.270557103495	0.214143049593	0.252755633366	0.573147526546	0.422887523391	0.265753391952	0.199901890326	0.339733873837	0.552164531537	0.293540991029	0.301418570692	0.668421512202	0.343146617299	0.204184438896	0.388063893944	0.31369955978	0.362488724146	0.357880162617	0.268478652555	0.258755236757	0.197361051725	0.311611447064	0.308774926836	0.289788822072	0.483986532979	0.87418214159
